Date,Open,High,Low,Close,Adj Close,Volume
2016-07-22,459.909363,465.303925,459.497894,463.955292,448.046997,3449759
2016-07-25,463.566681,468.024048,460.526520,467.566895,451.534760,4120784
2016-07-26,467.681183,473.075745,464.115295,468.161194,452.108673,5258199
2016-07-27,467.704041,469.052673,461.257996,463.155243,447.274353,5515383
2016-07-28,464.001007,471.109924,463.132385,469.212677,453.124176,7805419
2016-07-29,468.138336,468.549805,462.652344,463.978149,448.069092,4814798
2016-08-01,465.395355,466.446838,459.475037,461.509430,445.685028,3989125
2016-08-02,460.823700,466.309692,460.046509,463.018097,447.141968,3855069
2016-08-03,463.749542,463.749542,453.280457,454.400513,438.819855,5936141
2016-08-04,456.709198,457.166351,449.577393,453.966187,438.400452,5093804
2016-08-05,456.252014,465.852509,455.817719,464.595306,448.665039,6054500
2016-08-08,466.263977,472.710022,465.692505,470.538483,454.404480,6778173
2016-08-09,469.509857,472.938599,466.766846,471.201355,455.044586,6645384
2016-08-10,471.452820,472.961456,458.080688,458.835022,443.102295,6735979
2016-08-11,458.057831,467.612610,456.983490,463.612396,447.715881,7084727
2016-08-12,464.938171,476.778809,464.938171,473.532898,457.296204,8182712
2016-08-16,473.738647,477.647400,464.252441,468.549805,452.483978,6683787
2016-08-17,468.184052,470.332733,460.457947,463.246674,447.362701,7743286
2016-08-18,464.481018,467.978333,464.481018,465.418213,449.459778,3874845
2016-08-19,465.395355,467.224030,460.412231,463.978149,448.069092,4088901
2016-08-22,462.652344,466.172546,460.457947,462.583771,446.722534,3342118
2016-08-23,462.652344,464.023865,459.452179,461.943756,446.104462,3660216
2016-08-24,462.515198,467.201172,462.195190,466.538269,450.541443,4359798
2016-08-25,466.858276,470.424194,461.280853,462.972382,447.097809,7480373
2016-08-26,465.349640,471.247070,463.840973,469.921295,453.808441,4819831
2016-08-29,469.624146,484.482056,469.098389,483.430573,466.854523,8096604
2016-08-30,485.510681,488.482239,481.396179,487.522217,470.805878,9085362
2016-08-31,486.836456,490.996674,478.653168,484.596344,467.980316,11647751
2016-09-01,481.396179,490.425201,468.915527,470.515625,454.382355,21310522
2016-09-02,471.384216,472.047119,458.217834,463.269531,447.384766,14062307
2016-09-06,466.263977,468.595520,464.023865,466.263977,450.276550,5755215
2016-09-07,467.224030,469.532715,463.132385,465.235352,449.283173,6463719
2016-09-08,467.704041,473.601501,466.401123,472.435699,456.236664,6103239
2016-09-09,473.167175,479.978943,470.881348,477.533112,461.159271,7634947
2016-09-12,471.064209,482.767670,470.492767,478.424591,462.020203,16842446
2016-09-14,479.110352,484.139160,475.864471,477.624542,461.247559,9302421
2016-09-15,478.653168,489.259430,478.653168,486.882172,470.187744,15685504
2016-09-16,487.796509,500.071411,484.184875,491.705261,474.845459,19662264
2016-09-19,490.333771,497.397003,489.625183,494.836853,477.869751,8339030
2016-09-20,495.568329,495.911194,488.733704,491.088104,474.249512,5765634
2016-09-21,490.996674,495.979767,488.710846,490.196625,473.388611,5471697
2016-09-22,495.111176,500.962891,493.282501,497.831299,480.761444,9380707
2016-09-23,497.854156,507.203217,497.854156,504.163055,486.876099,15542974
2016-09-26,504.437347,516.392273,502.997284,506.174591,488.818665,19106705
2016-09-27,510.654816,514.746460,505.900299,507.683228,490.275574,9687267
2016-09-28,506.494598,506.540314,496.619812,498.608490,481.512024,12410117
2016-09-29,500.597168,507.797516,487.979370,490.288055,473.476837,10630147
2016-09-30,488.253662,500.391449,487.476501,495.431183,478.443634,5599941
2016-10-03,496.939819,506.517456,492.025299,498.631348,481.534119,9062585
2016-10-04,499.705688,506.677460,499.225647,501.214325,484.028473,6556790
2016-10-05,504.711670,505.854584,496.391235,498.037018,480.960144,5394966
2016-10-06,499.225647,514.883606,499.225647,507.820404,490.408020,10555522
2016-10-07,509.283325,513.420654,505.854584,506.997498,489.613373,7640190
2016-10-10,509.283325,512.940674,500.139984,501.214325,484.028473,5776831
2016-10-13,497.854156,497.877014,480.938995,483.293427,466.722137,10969020
2016-10-14,485.967834,494.653992,485.350677,492.665314,475.772583,7632829
2016-10-17,493.739655,494.105408,484.024872,484.893494,468.267273,4913390
2016-10-18,487.339325,494.996887,485.533539,494.242554,477.295746,5536568
2016-10-19,495.774048,500.460022,494.379700,497.099823,480.055023,8536621
2016-10-20,500.117126,501.968658,495.591187,497.191284,480.143372,5062754
2016-10-21,501.511505,501.511505,483.864868,486.516449,469.834564,21804408
2016-10-24,489.167999,490.996674,484.893494,486.104980,469.437225,5256508
2016-10-25,486.882172,486.996460,481.944763,484.984924,468.355560,3829483
2016-10-26,482.790527,484.344910,480.984711,481.876190,465.353424,5472963
2016-10-27,480.527557,481.807617,477.007385,479.430359,462.991425,6421238
2016-10-28,480.024689,483.682007,477.190247,482.287659,465.750793,4063984
2016-11-01,480.618988,482.744812,478.836029,480.481842,464.006866,5111948
2016-11-02,475.910187,476.755951,466.766846,468.024048,451.976227,3519998
2016-11-03,468.069763,473.052887,466.583984,468.115479,452.064545,3655936
2016-11-04,466.423981,469.464142,457.166351,459.703644,443.941132,5767946
2016-11-07,463.566681,464.732452,456.732056,457.692108,441.998596,4753020
2016-11-08,459.772217,459.772217,456.389160,458.766449,443.036072,6716036
2016-11-09,434.308044,461.280853,425.164703,459.269318,443.521698,10820072
2016-11-10,465.669647,470.401337,460.366516,461.920898,446.082367,4882045
2016-11-11,456.183441,465.166779,454.926239,457.966400,442.263519,7387665
2016-11-15,455.566284,457.166351,447.817291,450.491730,435.045105,7243735
2016-11-16,454.880524,455.703430,448.343048,451.017456,435.552765,8275381
2016-11-17,450.766022,456.320587,445.462891,446.994415,431.667725,6314189
2016-11-18,450.308868,453.829041,448.937378,451.451782,435.972198,9081875
2016-11-21,451.474640,454.217621,449.485962,453.280457,437.738220,6616217
2016-11-22,456.114868,460.732269,454.103333,457.829254,442.131042,8823177
2016-11-23,459.452179,461.966614,456.960632,461.280853,445.464264,6553955
2016-11-24,459.703644,459.703644,449.028809,451.383209,435.906006,9456896
2016-11-25,452.594696,455.291962,450.011719,454.286194,438.709503,5227482
2016-11-28,453.966187,457.440643,449.897400,451.063171,435.596985,4156388
2016-11-29,452.137512,459.132172,451.703217,456.114868,440.475464,4942640
2016-11-30,457.143494,457.143494,451.063171,452.617554,437.098022,13798049
2016-12-01,457.166351,464.023865,454.880524,456.137726,440.497498,6313922
2016-12-02,455.291962,459.452179,453.417603,454.766235,439.173004,6240715
2016-12-05,454.880524,457.029205,450.994598,454.354797,438.775726,1993606
2016-12-06,455.337677,460.160797,454.697662,459.543610,443.786591,3363184
2016-12-07,458.995026,460.640808,455.497711,456.777771,441.115631,2465432
2016-12-08,459.475037,467.132599,459.155029,466.332550,450.342743,4375278
2016-12-09,467.224030,471.727112,466.446838,470.401337,454.272034,4119579
2016-12-12,466.538269,476.230194,466.538269,469.601288,453.499420,4511924
2016-12-13,469.967010,475.910187,469.761292,475.361572,459.062164,5182911
2016-12-14,475.361572,486.630737,474.630127,484.367767,467.759613,12069630
2016-12-15,481.121887,488.070801,479.407501,481.373322,464.867798,9665993
2016-12-16,480.938995,485.510681,480.938995,483.293427,466.722137,7471103
2016-12-19,482.310516,487.773651,482.013336,485.762115,469.106140,7504817
2016-12-20,482.173370,485.053497,481.464752,483.636292,467.053192,5844084
2016-12-21,484.642059,487.933655,483.316284,486.082123,469.415161,10183947
2016-12-22,483.682007,485.807831,480.458984,481.556183,465.044342,14446417
2016-12-23,480.938995,488.687988,480.938995,483.362000,466.788300,5132516
2016-12-26,482.013336,487.339325,477.578827,478.858887,462.439606,7660885
2016-12-27,479.041779,487.842224,478.653168,486.745026,470.055298,8721424
2016-12-28,488.207947,488.962280,478.698883,479.887512,463.432922,4818655
2016-12-29,480.024689,488.619415,479.796082,487.087891,470.386444,4386162
2016-12-30,486.790741,496.025513,486.013550,494.836853,477.869751,7855987
2017-01-02,495.568329,498.311340,490.242340,496.071228,479.061737,3548944
2017-01-03,498.242767,501.511505,494.242554,498.037018,480.960144,3217102
2017-01-04,499.637115,499.682831,486.562164,487.865082,471.136993,5196241
2017-01-05,489.625183,493.693939,488.596558,492.551025,475.662262,4367082
2017-01-06,491.088104,496.025513,490.585205,491.430969,474.580658,3922919
2017-01-09,492.368164,496.482666,489.625183,492.688171,475.794708,2614490
2017-01-10,493.739655,500.322876,493.739655,498.242767,481.158844,5674958
2017-01-11,500.597168,500.917175,495.568329,496.505524,479.481171,5737979
2017-01-12,496.939819,498.471344,493.648224,495.248322,478.267059,2185996
2017-01-13,495.819763,501.740082,495.819763,498.494202,481.401642,3617214
2017-01-16,498.288483,500.117126,490.973816,492.025299,475.154510,6006577
2017-01-17,486.882172,488.253662,474.767273,476.024475,459.702362,19617125
2017-01-18,476.641632,479.110352,470.309875,472.047119,455.861359,7933809
2017-01-19,473.235748,477.876007,471.338501,472.572876,456.369141,7642137
2017-01-20,472.687164,474.287231,468.092621,468.961243,452.881348,4392453
2017-01-23,467.132599,471.338501,463.018097,464.435303,448.510559,6854251
2017-01-24,464.938171,470.332733,464.938171,469.647003,453.543610,4709644
2017-01-25,471.795685,472.115692,464.549591,465.075348,449.128693,11928327
2017-01-27,466.423981,470.378479,465.852509,468.641235,452.572296,10930898
2017-01-30,468.572662,478.401733,468.504089,477.647400,461.269653,7839063
2017-01-31,478.584595,481.761902,475.590149,477.830292,461.446228,7562597
2017-02-01,478.241730,480.436127,473.258606,479.864655,463.410889,5656142
2017-02-02,480.024689,480.390411,474.652985,477.053101,460.695740,4549564
2017-02-03,478.196014,480.230408,470.927063,472.550018,456.347076,6609740
2017-02-06,474.081512,477.693115,471.818542,476.207336,459.878906,4995953
2017-02-07,476.367340,476.527344,469.601288,471.292786,455.132904,4952781
2017-02-08,471.292786,474.652985,467.224030,468.664093,452.594360,8115413
2017-02-09,469.967010,472.710022,469.418427,472.138550,455.949707,4930844
2017-02-10,473.167175,473.418610,468.846954,470.949921,454.801788,6259277
2017-02-13,472.252838,472.710022,467.224030,470.812775,454.669342,4282878
2017-02-14,473.167175,481.350464,470.835632,479.933228,463.477112,9122311
2017-02-15,481.350464,483.453430,477.853149,480.618988,464.139374,7618331
2017-02-16,481.190460,488.916565,481.190460,488.025085,471.291473,9827597
2017-02-17,487.567932,492.916779,483.887726,491.682404,474.823395,7423678
2017-02-20,489.419434,493.213928,487.567932,491.636688,474.779236,5825290
2017-02-21,491.545258,498.745636,490.562347,497.488434,480.430298,7093238
2017-02-22,499.682831,553.925598,499.225647,552.028381,533.100159,63661565
2017-02-23,554.817078,558.657288,539.159119,540.713501,522.173340,31124849
2017-02-27,544.256531,574.566650,544.187988,566.383423,546.963013,41711098
2017-02-28,563.228943,570.543640,561.628845,565.994812,546.587769,18055858
2017-03-01,566.932007,568.897827,562.314636,564.371887,545.020508,12192832
2017-03-02,565.926208,573.606628,560.966003,565.400513,546.013855,9031795
2017-03-03,567.594910,588.738831,567.594910,575.366699,555.638306,42152819
2017-03-06,580.144104,599.802246,578.429749,596.762085,576.300049,33362371
2017-03-07,602.933838,606.659729,592.556152,596.579224,576.123535,21035777
2017-03-08,597.836426,597.836426,587.961670,590.293213,570.053040,21668486
2017-03-09,589.744629,593.401917,585.858704,588.258789,568.088440,15547228
2017-03-10,589.858887,592.487610,576.578186,585.927246,565.836670,12392792
2017-03-14,602.888123,603.002441,587.573059,589.515991,569.302429,13882517
2017-03-15,590.224609,601.768066,589.927490,596.579224,576.123535,12053944
2017-03-16,598.887939,599.070801,591.390381,593.241943,572.900635,7962011
2017-03-17,597.973572,603.436707,593.424805,594.636292,574.247131,11363644
2017-03-20,597.059265,597.173584,584.418640,585.538696,565.461487,6434668
2017-03-21,586.178711,586.955872,575.709595,577.766846,557.956116,11298090
2017-03-22,572.372253,578.726868,569.880737,575.892456,556.145996,10145842
2017-03-23,577.469666,584.052856,575.115295,582.109924,562.150269,5903955
2017-03-24,582.475647,590.658936,579.892639,588.258789,568.088440,8141261
2017-03-27,581.104187,584.601501,570.177856,571.960815,552.349182,16226307
2017-03-28,575.115295,577.858276,567.846313,569.515015,549.987244,10853672
2017-03-29,572.235107,576.029602,563.846130,574.498108,554.799500,9462172
2017-03-30,573.743774,582.772827,572.829468,580.898438,560.980408,13931162
2017-03-31,578.772583,611.528564,578.772583,603.871033,583.165222,22695281
2017-04-03,613.517273,631.118164,611.254272,628.443726,606.895447,22443311
2017-04-05,637.838501,648.261902,630.935303,646.890381,624.709595,20161938
2017-04-06,644.147400,662.388306,641.038696,657.633789,635.084534,25310425
2017-04-07,649.770569,655.576538,641.198669,643.050171,621.000977,15937636
2017-04-10,644.604553,651.416321,629.655212,631.506775,609.853455,15384205
2017-04-11,634.478333,640.238647,626.363647,627.392273,605.879944,16124823
2017-04-12,632.169617,633.838318,617.700317,619.003235,597.778564,13724139
2017-04-13,619.003235,627.872253,615.963074,623.940674,602.546692,6356959
2017-04-17,624.032104,637.998535,624.032104,636.307007,614.488953,5918751
2017-04-18,640.010071,644.604553,624.946411,626.409363,604.930725,8008207
2017-04-19,625.860718,632.055359,620.626160,625.769287,604.312683,5786278
2017-04-20,630.432434,633.998291,623.620605,626.112183,604.643860,4196748
2017-04-21,631.118164,649.633423,630.226685,641.175842,619.190979,15115453
2017-04-24,644.170227,656.033752,640.124329,647.987610,625.769226,12756255
2017-04-25,667.462891,671.005920,651.964966,655.027954,632.568115,18382157
2017-04-26,656.033752,658.342407,641.221558,647.553284,625.349792,8381576
2017-04-27,647.804749,651.073486,641.038696,644.375977,622.281433,6285797
2017-04-28,644.490295,649.313354,635.918396,637.838501,615.968079,5924329
2017-05-02,640.947205,640.947205,624.626404,626.569336,605.085327,9295705
2017-05-03,629.472351,631.232422,624.032104,626.363647,604.886597,4750019
2017-05-04,628.603760,630.706726,619.026123,620.809082,599.522522,7182967
2017-05-05,622.477722,625.106445,605.745422,607.231201,586.410217,7799224
2017-05-08,608.031250,612.374329,602.705261,604.099609,583.386047,8033366
2017-05-09,605.288269,609.699890,603.573853,608.191284,587.337402,10553075
2017-05-10,610.225647,623.392029,608.328430,621.334778,600.030212,11453012
2017-05-11,623.620605,626.203613,617.928894,621.540527,600.228943,6891924
2017-05-12,621.769104,623.574890,614.454468,617.380310,596.211365,3761713
2017-05-15,620.100464,620.100464,609.631348,614.477295,593.407898,3369042
2017-05-16,615.368774,629.472351,613.060059,620.054749,598.794067,6327996
2017-05-17,618.546082,624.466370,616.145935,618.591797,597.381226,4922286
2017-05-18,612.717224,617.174561,605.333984,606.819763,586.012878,4895189
2017-05-19,609.402771,610.637085,598.887939,602.933838,582.260315,6406602
2017-05-22,606.431152,609.677063,601.265198,605.356812,584.600037,4400715
2017-05-23,606.065430,607.962708,595.230591,596.853516,576.388367,4611500
2017-05-24,597.744995,600.579468,592.076172,593.264771,572.922668,7163265
2017-05-25,594.316284,599.985107,592.693298,595.436340,575.019775,12961004
2017-05-26,596.122070,614.614441,594.316284,611.368591,590.405701,10715221
2017-05-29,611.231445,624.237793,610.591370,620.329041,599.058899,12011316
2017-05-30,619.871887,623.894958,616.488831,621.449097,600.140564,4829154
2017-05-31,624.946411,625.380737,610.682800,612.922913,591.906738,8211669
2017-06-01,609.265625,612.602905,604.831116,607.231201,586.410217,4767034
2017-06-02,610.317078,612.008606,602.088074,605.631104,584.864929,5747502
2017-06-05,606.316895,613.060059,601.562378,607.734070,586.895813,5417515
2017-06-06,609.837036,609.837036,599.345093,600.167969,579.589172,4795532
2017-06-07,599.436523,613.517273,598.430786,612.145752,591.156250,5599611
2017-06-08,612.602905,614.797302,607.139771,608.808411,587.933350,3951561
2017-06-09,614.934448,618.523193,608.488403,610.637085,589.699280,6918273
2017-06-12,606.454041,607.916992,602.088074,603.208130,582.525024,4216217
2017-06-13,603.733887,606.659729,599.345093,600.876587,580.273438,3012669
2017-06-14,601.585205,621.746216,601.585205,620.603333,599.323853,26469635
2017-06-15,621.746216,637.747070,621.334778,632.695374,611.001282,14145406
2017-06-16,635.049805,638.112793,625.997864,634.912659,613.142456,16355440
2017-06-19,635.552673,647.256104,635.552673,644.261719,622.171021,7618478
2017-06-20,644.147400,650.136292,643.438782,645.678894,623.539490,5071237
2017-06-21,643.598816,652.833557,641.975830,650.090576,627.800110,9996236
2017-06-22,653.496460,660.788269,652.696411,654.959412,632.501892,11059304
2017-06-23,656.490906,659.233887,654.022217,656.422302,633.914673,15571644
2017-06-27,654.662231,659.691040,651.462036,657.016602,634.488586,16295770
2017-06-28,658.296692,658.296692,637.998535,639.347168,617.424988,7783901
2017-06-29,640.032898,644.604553,635.506958,636.695557,614.864258,6449122
2017-06-30,636.375549,636.558411,628.626587,630.889587,609.257385,3907135
2017-07-03,634.638367,637.609924,626.775085,631.369568,609.720886,4597639
2017-07-04,635.461243,652.422119,635.004089,650.067688,627.777954,9408391
2017-07-05,653.496460,661.725464,651.004883,659.531067,636.916809,13604505
2017-07-06,662.296875,662.891235,657.405212,659.485352,636.872681,6795156
2017-07-07,659.691040,684.720886,658.319580,681.703613,658.329041,17922655
2017-07-10,683.509399,686.161011,680.766418,682.480774,659.079651,1752270
2017-07-11,686.206726,687.761047,679.806396,683.166565,659.741821,10497773
2017-07-12,685.475220,697.178711,684.606628,690.824097,667.136841,8552241
2017-07-13,689.749756,697.178711,688.561096,695.852905,677.335205,11505131
2017-07-14,694.892883,702.207520,692.858459,701.178894,682.519531,10265433
2017-07-17,702.664673,712.996643,702.664673,709.407898,690.529480,9374725
2017-07-18,707.144897,709.430725,690.778381,694.847168,676.356262,9820083
2017-07-19,691.509827,703.121887,691.509827,700.813171,682.163452,5895099
2017-07-20,703.921875,708.607849,696.584351,698.961670,680.361145,6813025
2017-07-21,708.607849,727.671692,706.299194,724.608704,705.325684,48571185
2017-07-24,731.466187,742.849609,724.608704,738.437988,718.787109,21714697
2017-07-25,742.758179,742.872498,730.368958,732.449097,712.957581,10031532
2017-07-26,733.386292,745.135437,731.969055,741.866699,722.124451,10977161
2017-07-27,744.266846,745.866882,726.140198,729.088928,709.686768,9204682
2017-07-28,727.465942,734.186340,721.408508,728.928894,709.531006,7165931
2017-07-31,732.357666,740.060913,729.637512,738.415100,718.764709,8283711
2017-08-01,741.866699,741.866699,727.580261,733.112000,713.602844,6155960
2017-08-02,736.037842,747.786987,735.169189,744.815430,724.994812,10393120
2017-08-03,743.741089,761.136292,739.260864,754.370178,734.295288,9853690
2017-08-04,760.267639,760.267639,738.369385,741.592407,721.857544,9289933
2017-08-07,745.912659,745.912659,737.203613,738.940857,719.276550,4768544
2017-08-08,739.695190,741.089539,725.431580,732.631958,713.135559,5480648
2017-08-09,732.151917,740.609497,724.608704,730.917542,711.466675,5218325
2017-08-10,728.288879,734.506348,721.385681,724.311523,705.036499,5094082
2017-08-11,709.042175,722.322815,700.835999,706.893494,688.082031,8498140
2017-08-14,713.636658,724.380066,713.636658,719.145508,700.007935,6720308
2017-08-16,718.665527,720.494202,708.699280,715.968262,696.915283,6788325
2017-08-17,717.294006,730.391846,713.705261,716.425415,697.360229,7914359
2017-08-18,715.008179,721.317078,710.047913,720.219849,701.053772,3967945
2017-08-21,720.951355,724.220093,713.293823,715.191040,696.158691,3786779
2017-08-22,718.665527,722.277100,711.373718,713.202393,694.222961,4766820
2017-08-23,715.396790,725.317261,710.047913,723.260010,704.012939,4160026
2017-08-24,726.894531,728.311707,715.236755,716.859680,697.783020,6327173
2017-08-28,721.888550,723.214294,713.728088,716.173950,697.115479,6158213
2017-08-29,714.025269,716.608276,699.464539,700.447449,681.807495,7582406
2017-08-30,707.487793,717.202576,704.607666,715.053894,696.025269,5167455
2017-08-31,720.036987,730.300415,719.579834,728.951782,709.553284,12552312
2017-09-01,731.397583,739.055115,731.009033,736.083557,716.495239,7715959
2017-09-04,738.552246,747.992737,729.568909,737.569336,717.941528,10780266
2017-09-05,745.181152,747.398438,741.089539,746.369812,726.507813,12608388
2017-09-06,743.535339,755.467407,741.889587,752.221497,732.203857,24372992
2017-09-07,752.495850,761.182007,745.181152,748.015564,728.109741,8102669
2017-09-08,749.752808,752.724426,742.529602,746.918396,727.041748,6624206
2017-09-11,750.941467,756.015991,746.598389,747.832703,727.931702,6345296
2017-09-12,752.267212,754.324463,747.009827,753.181580,733.138306,3250095
2017-09-13,753.410156,786.234680,751.581482,776.268494,755.610840,14688553
2017-09-14,782.485962,787.697632,769.868164,771.559631,751.027161,5933820
2017-09-15,769.868164,779.788635,763.239258,769.685303,749.202759,14297697
2017-09-18,777.182800,778.142883,770.873901,773.114014,752.540283,2530997
2017-09-19,775.994202,776.039917,765.296509,766.759399,746.354797,3859348
2017-09-20,782.760254,797.755310,772.702576,774.576965,753.964233,12471351
2017-09-21,774.439819,778.737183,764.610718,769.273804,748.802246,6475270
2017-09-22,767.948059,767.948059,743.535339,747.375549,727.486755,6147043
2017-09-25,745.181152,757.021790,736.220703,751.170044,731.180298,7114815
2017-09-26,751.307190,756.198853,742.621033,749.844238,729.889709,5282071
2017-09-27,754.873108,754.964539,727.351685,730.688965,711.244263,9224427
2017-09-28,731.146179,734.117737,713.362366,719.076965,699.941284,14773811
2017-09-29,723.922913,725.431580,712.356628,714.002441,695.001770,8333104
2017-10-03,726.894531,734.986328,718.071167,729.957520,710.532227,9172874
2017-10-04,730.734680,754.278748,727.443115,748.701355,728.777283,9453805
2017-10-05,754.324463,757.478943,748.518494,753.547302,733.494263,5315875
2017-10-06,753.410156,767.445190,752.130066,765.342224,744.975281,6498844
2017-10-09,767.125122,767.856628,757.067505,759.490479,739.279297,4425204
2017-10-10,759.810486,774.714111,759.810486,770.965332,750.448730,7366012
2017-10-11,772.885437,784.863220,764.382141,768.176636,747.734314,7710322
2017-10-12,769.959595,801.686951,769.959595,797.983887,776.748291,9321471
2017-10-13,803.972778,814.396179,798.532471,801.366882,780.041260,10754850
2017-10-16,803.698486,815.584778,787.514771,801.686951,780.352844,16004610
2017-10-17,802.784119,808.270142,792.909302,799.446838,778.172363,6949422
2017-10-18,802.235535,839.265991,800.041138,836.157288,813.905823,18335970
2017-10-19,837.345886,842.923340,825.642456,831.951355,809.811829,4007383
2017-10-23,834.694336,863.770142,831.219849,859.244141,836.378357,13727660
2017-10-24,866.513123,866.513123,848.683655,854.215332,831.483398,6928886
2017-10-25,859.564209,864.867310,849.872253,859.381348,836.511902,5005891
2017-10-26,859.472778,875.747864,851.243774,866.238831,843.186951,8420024
2017-10-27,868.616089,874.742126,846.397766,850.192261,827.567322,5749273
2017-10-30,853.986755,864.547302,850.878052,861.758606,838.825989,3911631
2017-10-31,863.998718,864.730164,852.340942,860.249939,837.357422,4752493
2017-11-01,866.558838,875.747864,864.730164,870.947632,847.770386,8785685
2017-11-02,871.176208,874.559265,863.358643,865.507324,842.474792,5138839
2017-11-03,874.056335,874.056335,859.609924,864.318726,841.317871,2399268
2017-11-06,861.758606,861.758606,849.415100,852.615234,829.925842,4878748
2017-11-07,853.392456,854.901062,825.688171,829.025452,806.963745,10223787
2017-11-08,825.185303,828.385437,808.361572,811.744568,790.142761,8876396
2017-11-09,818.099182,831.951355,815.630493,823.356628,801.445862,7503612
2017-11-10,823.768066,823.768066,803.881348,808.132996,786.627319,6961551
2017-11-13,809.184448,815.493347,798.669617,800.269714,778.973328,4544309
2017-11-14,800.041138,818.327759,798.212463,810.738831,789.163879,6240731
2017-11-15,808.727295,814.304688,802.738403,807.995850,786.493774,7636029
2017-11-16,809.641602,828.385437,809.641602,826.419617,804.427307,7580433
2017-11-17,840.226074,845.666321,830.671265,833.780029,811.591919,6109638
2017-11-20,828.568298,845.163452,827.471130,841.963257,819.557373,4615597
2017-11-21,847.403564,859.152710,846.214905,852.660950,829.970337,6541123
2017-11-22,857.141174,858.238403,844.340515,851.015198,828.368408,5529157
2017-11-23,851.243774,868.524658,847.266418,865.873108,842.830933,8015819
2017-11-24,868.616089,877.302246,866.238831,869.621826,846.479919,6993562
2017-11-27,866.101685,875.473572,863.130066,869.850403,846.702454,5118567
2017-11-28,868.478943,869.850403,857.735535,862.535767,839.582336,5076809
2017-11-29,861.164246,868.616089,860.387085,864.958740,841.940857,4019175
2017-11-30,860.798523,860.798523,840.728943,842.603333,820.180420,10318883
2017-12-01,845.254883,851.472351,829.939819,832.134216,809.989868,5557483
2017-12-04,835.242920,835.517212,820.476440,824.362366,802.424866,5051604
2017-12-05,823.859497,841.871826,818.739258,835.425781,813.193909,9153313
2017-12-06,832.042786,850.603699,830.945557,847.266418,824.719360,12039040
2017-12-07,850.375122,855.815430,843.929077,851.746643,829.080322,6047650
2017-12-08,853.849609,856.684021,840.317505,842.100403,819.690857,6112092
2017-12-11,843.426208,846.672119,835.288635,837.665894,815.374329,5396124
2017-12-12,837.483032,849.415100,830.214111,837.163025,814.884888,7891015
2017-12-13,838.351685,845.712036,832.682800,836.294434,814.039368,4573933
2017-12-14,840.271790,845.666321,830.899841,842.557617,820.135925,5491578
2017-12-15,851.243774,853.026733,839.083130,840.957520,818.578369,12204207
2017-12-18,833.825745,852.752380,788.749146,842.100403,819.690857,9290710
2017-12-19,844.477722,847.586426,841.186096,846.626404,824.096436,4445845
2017-12-20,846.580688,847.952148,838.443115,839.494568,817.154297,5221746
2017-12-21,839.768860,844.797729,832.042786,834.740051,812.526367,4535725
2017-12-22,836.294434,843.380493,831.402710,841.551819,819.156799,5329214
2017-12-26,845.620605,858.466980,839.494568,850.146545,827.522888,5798169
2017-12-27,853.072449,857.186890,840.271790,844.614868,822.138367,4760175
2017-12-28,845.986328,854.352478,840.363220,845.026306,822.538879,7755945
2017-12-29,847.129272,852.432373,839.814575,842.146118,819.735291,5544850
2018-01-01,843.654785,843.654785,829.756958,831.814209,809.678345,4726601
2018-01-02,834.785767,840.774658,828.751160,833.094238,810.924377,4749709
2018-01-03,845.757751,846.672119,834.831482,836.431580,814.172852,6753900
2018-01-04,839.494568,842.831909,837.254456,841.460388,819.067810,4504466
2018-01-05,842.831909,847.494995,841.414673,844.157654,821.693298,3720642
2018-01-08,846.763550,851.243774,844.386292,849.003662,826.410400,4413510
2018-01-09,848.637939,863.038635,844.843445,860.341370,837.446411,7147285
2018-01-10,862.215759,866.238831,855.358276,861.621460,838.692444,5863841
2018-01-11,861.118530,861.895752,854.901062,857.415527,834.598450,3924585
2018-01-12,862.215759,871.176208,857.872681,867.701721,844.610901,7535580
2018-01-15,868.616089,876.387878,864.227295,867.838867,844.744324,5560462
2018-01-16,866.513123,866.513123,841.186096,843.883362,821.426392,5412575
2018-01-17,846.672119,849.415100,829.299744,845.300598,822.805786,6602008
2018-01-18,849.415100,849.963684,836.705872,840.911804,818.533936,4690910
2018-01-19,843.929077,854.352478,843.106201,851.518066,828.857910,4986766
2018-01-22,866.787415,890.834351,859.472778,888.274231,864.635864,22850366
2018-01-23,891.474426,906.057983,891.474426,899.017639,875.093384,11263405
2018-01-24,897.646118,897.646118,880.182373,883.565430,860.052368,7144742
2018-01-25,884.982605,888.731384,874.239197,883.153992,859.651978,6834950
2018-01-29,883.428284,893.577332,877.119385,881.873901,858.405884,4948532
2018-01-30,883.062561,883.062561,867.701721,868.981812,845.856873,4591478
2018-01-31,868.616089,881.873901,860.889954,878.948059,855.557922,6275843
2018-02-01,880.731018,889.279968,856.364014,862.992920,840.027405,8262404
2018-02-02,854.901062,863.084351,823.813782,826.876770,804.872375,14482796
2018-02-05,817.413452,834.328613,806.258606,824.865234,802.914368,9595549
2018-02-06,801.869812,821.070801,796.383789,815.676208,793.969849,12031251
2018-02-07,825.231018,827.836853,813.756104,817.779175,796.016907,7766142
2018-02-08,820.979370,832.637085,815.904785,827.059631,805.050293,6912947
2018-02-09,812.841797,824.728088,810.098755,820.933655,799.087341,5790319
2018-02-12,825.642456,839.540283,824.773804,837.071594,814.795837,5938529
2018-02-14,843.929077,861.758606,842.100403,853.666748,830.949463,11123914
